nb_data_points nb_test_data_points input_dim teacher_size student_size output_dim init_range batch_size nb_AH_layer2 nb_AH_layer1 nb_epochs learning_rate feedback_scale nb_init nonlinearity modification_type initialization_type
250 100 116 103 103 1 1 250 30 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 36 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 41 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 46 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 51 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 56 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 61 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 66 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 72 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 77 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 82 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 87 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 92 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 97 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 103 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 0 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 4 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 8 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 12 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 16 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 20 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 24 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 29 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 33 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 37 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 41 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 45 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 49 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 53 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 58 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 62 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 66 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 70 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 74 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 78 0 100000 0.1 1 20 lin col uniform
250 100 136 83 83 1 1 250 83 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 0 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 3 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 6 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 9 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 13 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 16 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 19 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 22 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 26 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 29 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 32 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 35 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 39 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 42 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 45 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 48 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 52 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 55 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 58 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 61 0 100000 0.1 1 20 lin col uniform
250 100 154 65 65 1 1 250 65 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 0 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 2 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 5 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 7 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 10 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 12 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 15 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 17 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 20 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 22 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 25 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 27 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 30 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 32 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 35 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 37 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 40 0 100000 0.1 1 20 lin col uniform
